SalesOrderID,ShipMethodID,ShipToAddressID,TerritoryID
61819,1,21816,10
61820,1,23588,8
61821,1,29821,10
61822,1,24252,10
61823,1,17027,7
61824,1,22705,8
61825,1,16324,7
61826,1,19832,8
61827,1,27766,7
61828,1,17466,8
61829,1,19899,10
61830,1,20906,1
61831,1,21323,6
61832,1,16651,6
61833,1,28650,8
61834,1,13894,4
61835,1,11705,1
61836,1,26113,4
61837,1,25817,1
61838,1,29715,4
61839,1,13251,7
61840,1,12468,8
61841,1,20562,9
61842,1,24968,9
61843,1,24139,4
61844,1,21189,1
61845,1,22539,6
61846,1,14638,4
61847,1,17155,1
61848,1,20098,1
61849,1,12464,6
61850,1,29035,1
61851,1,18094,6
61852,1,19632,4
61853,1,21028,7
61854,1,12480,10
61855,1,21307,9
61856,1,13823,9
61857,1,15710,9
61858,1,18714,9
61859,1,22505,7
61860,1,21681,10
61861,1,24600,10
61862,1,18762,8
61863,1,18165,4
61864,1,16931,4
61865,1,29424,1
61866,1,28954,6
61867,1,16741,1
61868,1,22851,1
61869,1,22498,1
61870,1,13095,1
61871,1,26123,1
61872,1,12446,4
61873,1,14445,6
61874,1,26961,1
61875,1,17221,1
61876,1,24750,1
61877,1,20447,4
61878,1,25815,1
61879,1,19046,6
61880,1,25265,1
61881,1,25651,4
61882,1,16382,1
61883,1,27715,6
61884,1,15794,7
61885,1,20028,10
61886,1,26916,7
61887,1,12541,7
61888,1,18817,10
61889,1,27633,10
61890,1,25350,8
61891,1,25562,10
61892,1,25179,8
61893,1,27423,10
61894,1,16803,4
61895,1,19317,6
61896,1,14798,4
61897,1,23306,6
61898,1,12732,6
61899,1,15208,7
61900,1,27531,8
61901,1,16591,1
61902,1,14100,6
61903,1,13040,4
61904,1,21578,1
61905,1,15169,10
61906,1,24592,9
61907,1,22253,9
61908,1,19930,9
61909,1,13956,9
61910,1,18487,9
61911,1,19339,9
61912,1,12520,9
61913,1,16932,9
61914,1,26517,4
61915,1,16835,4
61916,1,15425,4
61917,1,20008,1
61918,1,25753,6
61919,1,28402,9
61920,1,24496,9
61921,1,24194,9
61922,1,13482,9
61923,1,24582,9
61924,1,23982,9
61925,1,23107,7
61926,1,26098,6
61927,1,26098,6
61928,1,23501,6
61929,1,13970,4
61930,1,16754,4
61931,1,28056,4
61932,1,18836,6
61933,1,17711,4
61934,1,20266,6
61935,1,13732,1
61936,1,17261,1
61937,1,19189,4
61938,1,24169,4
61939,1,27969,10
61940,1,19432,10
61941,1,14465,10
61942,1,29820,8
61943,1,13935,10
61944,1,17583,7
61945,1,24457,6
61946,1,14445,6
61947,1,26056,4
61948,1,12682,1
61949,1,20222,6
61950,1,14321,4
61951,1,25348,4
61952,1,27665,4
61953,1,22410,6
61954,1,28236,10
61955,1,27615,8
61956,1,21172,9
61957,1,11607,9
61958,1,20424,9
61959,1,15722,9
61960,1,20826,9
61961,1,27036,4
61962,1,18857,1
61963,1,24757,4
61964,1,16317,1
61965,1,27412,4
61966,1,21411,10
61967,1,20198,10
61968,1,27441,9
61969,1,28916,9
61970,1,18963,9
61971,1,19281,9
61972,1,24895,1
61973,1,12545,9
61974,1,27387,9
61975,1,26368,9
61976,1,29293,9
61977,1,23708,9
61978,1,18109,9
61979,1,12575,10
61980,1,24736,10
61981,1,23810,10
61982,1,28863,6
61983,1,24451,1
61984,1,21246,6
61985,1,16974,4
61986,1,15562,1
61987,1,20922,4
61988,1,14773,4
61989,1,17680,1
61990,1,16651,6
61991,1,22874,6
61992,1,18781,6
61993,1,22593,4
61994,1,18839,6
61995,1,18544,7
61996,1,24681,10
61997,1,20515,4
61998,1,14175,4
61999,1,19834,7
62000,1,28163,4
62001,1,12737,6
62002,1,26967,4
62003,1,18490,4
62004,1,21213,6
62005,1,25535,1
62006,1,28460,7
62007,1,20764,9
62008,1,13142,9
62009,1,15984,9
62010,1,18977,9
62011,1,16449,6
62012,1,28347,4
62013,1,19448,6
62014,1,13173,1
62015,1,17606,4
62016,1,12904,7
62017,1,13468,8
62018,1,17069,9
62019,1,20951,9
62020,1,16235,9
62021,1,20479,9
62022,1,11681,6
62023,1,28879,9
62024,1,27904,9
62025,1,19499,9
62026,1,27566,9
62027,1,12187,9
62028,1,26135,9
62029,1,11468,9
62030,1,13235,9
62031,1,29422,9
62032,1,18263,10
62033,1,15865,7
62034,1,29688,7
62035,1,17954,8
62036,1,22812,6
62037,1,14554,4
62038,1,28953,4
62039,1,16143,4
62040,1,21072,6
62041,1,18167,6
62042,1,17842,4
62043,1,16782,4
62044,1,27892,6
62045,1,26844,6
62046,1,24630,4
62047,1,15610,6
62048,1,12252,4
62049,1,21604,4
62050,1,25757,4
62051,1,16079,6
62052,1,18244,10
62053,1,23581,10
62054,1,28129,7
62055,1,24510,7
62056,1,16810,7
62057,1,28725,8
62058,1,14261,8
62059,1,17299,8
62060,1,22250,10
62061,1,21879,7
62062,1,28103,4
62063,1,20520,6
62064,1,27134,4
62065,1,24230,8
62066,1,14531,1
62067,1,29639,1
62068,1,18157,4
62069,1,12968,1
62070,1,29844,1
62071,1,20278,4
62072,1,19436,1
62073,1,11535,1
62074,1,17084,8
62075,1,21119,8
62076,1,17675,9
62077,1,23317,9
62078,1,17527,9
62079,1,14521,9
62080,1,24919,4
62081,1,12525,1
62082,1,14177,4
62083,1,15951,8
62084,1,13660,9
62085,1,22154,9
62086,1,12127,9
62087,1,24883,9
62088,1,13890,6
62089,1,28954,6
62090,1,28546,9
62091,1,19851,9
62092,1,26383,9
62093,1,28359,9
62094,1,11867,9
62095,1,24152,9
62096,1,28409,10
62097,1,19905,10
62098,1,13064,4
62099,1,18074,1
62100,1,23026,1
62101,1,27099,1
62102,1,17163,1
62103,1,27002,1
62104,1,18500,1
62105,1,25843,6
62106,1,21664,6
62107,1,27147,4
62108,1,13,1
62109,1,13623,4
62110,1,11826,6
62111,1,20065,1
62112,1,24779,6
62113,1,24213,4
62114,1,19698,6
62115,1,20272,6
62116,1,24855,6
62117,1,17658,4
62118,1,19075,7
62119,1,25521,7
62120,1,16517,7
62121,1,18976,8
62122,1,23320,7
62123,1,20796,10
62124,1,25587,7
62125,1,21619,6
62126,1,27978,8
62127,1,21957,7
62128,1,16112,4
62129,1,24361,4
62130,1,19103,6
62131,1,16685,4
62132,1,12627,1
62133,1,27525,4
62134,1,25920,10
62135,1,21300,10
62136,1,20564,8
62137,1,18000,9
62138,1,17521,9
62139,1,17243,9
62140,1,13292,9
62141,1,16947,9
62142,1,21320,9
62143,1,15218,9
62144,1,22965,9
62145,1,28489,9
62146,1,12537,4
62147,1,22578,1
62148,1,27064,6
62149,1,27335,4
62150,1,24415,1
62151,1,11940,4
62152,1,24300,10
62153,1,12623,8
62154,1,12275,9
62155,1,19180,9
62156,1,21729,9
62157,1,18666,9
62158,1,20356,4
62159,1,12222,6
62160,1,20857,9
62161,1,27566,9
62162,1,11574,9
62163,1,14751,9
62164,1,17116,9
62165,1,28661,9
62166,1,22840,9
62167,1,25041,9
62168,1,15736,9
62169,1,13710,9
62170,1,25928,9
62171,1,12012,9
62172,1,21558,7
62173,1,25115,7
62174,1,19875,10
62175,1,25378,10
62176,1,21590,8
62177,1,28157,8
62178,1,28328,7
62179,1,12709,1
62180,1,12945,4
62181,1,19102,4
62182,1,26006,1
62183,1,16582,4
62184,1,17135,1
62185,1,15390,4
62186,1,16684,1
62187,1,15127,1
62188,1,27892,6
62189,1,18713,1
62190,1,21246,6
62191,1,26011,1
62192,1,22233,1
62193,1,25232,6
62194,1,23301,6
62195,1,27186,4
62196,1,19404,4
62197,1,20095,1
62198,1,27458,6
62199,1,23546,7
62200,1,18702,10
62201,1,28432,8
62202,1,25156,10
62203,1,29346,10
62204,1,16598,10
62205,1,20078,10
62206,1,13457,4
62207,1,22219,6
62208,1,22073,6
62209,1,13691,6
62210,1,24848,4
62211,1,23958,4
62212,1,18221,4
62213,1,28831,4
62214,1,26524,1
62215,1,28185,10
62216,1,19650,8
62217,1,25053,9
62218,1,28940,9
62219,1,28633,9
62220,1,15634,9
62221,1,22476,9
62222,1,22987,9
62223,1,13673,1
62224,1,23462,4
62225,1,18540,4
62226,1,19547,6
62227,1,27082,6
62228,1,21565,7
62229,1,14221,8
62230,1,12154,9
62231,1,20648,9
62232,1,14164,9
62233,1,29480,4
62234,1,26273,9
62235,1,28646,9
62236,1,19987,9
62237,1,17039,9
62238,1,22992,9
62239,1,18921,9
62240,1,19854,8
62241,1,15770,8
62242,1,21838,8
62243,1,21081,8
62244,1,17393,8
62245,1,24109,6
62246,1,18665,4
62247,1,22812,6
62248,1,26098,6
62249,1,19386,1
62250,1,14552,1
62251,1,23487,6
62252,1,15959,1
62253,1,13890,6
62254,1,17102,4
62255,1,12975,6
62256,1,14498,6
62257,1,19262,4
62258,1,28076,6
62259,1,15377,4
62260,1,29562,4
62261,1,13415,7
62262,1,24470,8
62263,1,15430,10
62264,1,23335,10
62265,1,11455,10
62266,1,23468,7
62267,1,21596,6
62268,1,13191,7
62269,1,13498,4
62270,1,15494,6
62271,1,12971,1
62272,1,27158,9
62273,1,21215,9
62274,1,24950,9
62275,1,14957,9
62276,1,20524,9
62277,1,11966,9
62278,1,24923,4
62279,1,18746,1
62280,1,20433,4
62281,1,13848,8
62282,1,29117,9
62283,1,15170,9
62284,1,13540,9
62285,1,23425,9
62286,1,29524,9
62287,1,25777,9
62288,1,18941,9
62289,1,15530,9
62290,1,21379,9
62291,1,16377,10
62292,1,28371,9
62293,1,16646,10
62294,1,14692,10
62295,1,29127,7
62296,1,26132,4
62297,1,25155,1
62298,1,22084,1
62299,1,17494,1
62300,1,18478,4
62301,1,17196,1
62302,1,16279,1
62303,1,21316,6
62304,1,11490,4
62305,1,12576,4
62306,1,23903,1
62307,1,12729,1
62308,1,17715,6
62309,1,23466,4
62310,1,14208,6
62311,1,14809,4
62312,1,12809,4
62313,1,14473,1
62314,1,29072,6
62315,1,18563,1
62316,1,18039,1
62317,1,20528,10
62318,1,18168,10
62319,1,17712,10
62320,1,22088,7
62321,1,14954,8
62322,1,29082,8
62323,1,11933,8
62324,1,24014,10
62325,1,16827,7
62326,1,26925,8
62327,1,20756,4
62328,1,20572,4
62329,1,12489,6
62330,1,28464,4
62331,1,17254,4
62332,1,24718,9
62333,1,22720,9
62334,1,22008,9
62335,1,14127,4
62336,1,19086,6
62337,1,25429,1
62338,1,23832,1
62339,1,26431,10
62340,1,26112,8
62341,1,13507,10
62342,1,18473,9
62343,1,28561,9
62344,1,11816,9
62345,1,23244,9
62346,1,24687,9
62347,1,22751,9
62348,1,27184,9
62349,1,29838,9
62350,1,15165,9
62351,1,26868,9
62352,1,11664,10
62353,1,23545,10
62354,1,19906,1
62355,1,21497,4
62356,1,25218,4
62357,1,26079,6
62358,1,11982,4
62359,1,20757,1
62360,1,26986,6
62361,1,20033,6
62362,1,20622,4
62363,1,18483,4
62364,1,20094,10
62365,1,14504,10
62366,1,15265,10
62367,1,13171,10
62368,1,12662,8
62369,1,19354,7
62370,1,24138,8
62371,1,18627,7
62372,1,25141,8
62373,1,15996,7
62374,1,26458,7
62375,1,14911,1
62376,1,14459,8
62377,1,16008,4
62378,1,24961,4
62379,1,13499,4
62380,1,13052,1
62381,1,19055,4
62382,1,21732,9
62383,1,27012,9
62384,1,26313,9
62385,1,20997,4
62386,1,24305,6
62387,1,25571,1
62388,1,25240,6
62389,1,17887,1
62390,1,18537,1
62391,1,23191,4
62392,1,18026,8
62393,1,29666,9
62394,1,20667,9
62395,1,12310,9
62396,1,16480,6
62397,1,16892,9
62398,1,28383,9
62399,1,27873,9
62400,1,24406,9
62401,1,17329,9
62402,1,29270,9
62403,1,17292,9
62404,1,16431,9
62405,1,19237,9
62406,1,23402,8
62407,1,15308,8
62408,1,27090,10
62409,1,29486,8
62410,1,29184,10
62411,1,27942,7
62412,1,24521,6
62413,1,24109,6
62414,1,19549,4
62415,1,11882,4
62416,1,14220,4
62417,1,24004,4
62418,1,27365,1
62419,1,27825,1
62420,1,13042,1
62421,1,19247,6
62422,1,20141,1
62423,1,25764,4
62424,1,27200,4
62425,1,28765,1
62426,1,25354,7
62427,1,27773,8
62428,1,14964,8
62429,1,28932,8
62430,1,28948,10
62431,1,14089,8
62432,1,12013,8
62433,1,23964,10
62434,1,27144,8
62435,1,20208,6
62436,1,16301,4
62437,1,26690,6
62438,1,24102,4
62439,1,21345,8
62440,1,18598,4
62441,1,11759,1
62442,1,15850,4
62443,1,21778,4
62444,1,26233,6
62445,1,21979,1
62446,1,23855,1
62447,1,22652,4
62448,1,20848,8
62449,1,16744,10
62450,1,27268,10
62451,1,17631,10
62452,1,23656,7
62453,1,29740,9
62454,1,16263,9
62455,1,20571,9
62456,1,16088,9
62457,1,23059,9
62458,1,24859,9
62459,1,18647,9
62460,1,13627,1
62461,1,18720,1
62462,1,27980,1
62463,1,24725,1
62464,1,28974,4
62465,1,18235,7
62466,1,11447,10
62467,1,21821,10
62468,1,18048,10
62469,1,20344,9
62470,1,29161,9
62471,1,23339,9
62472,1,25090,9
62473,1,15268,9
62474,1,29030,9
62475,1,21192,9
62476,1,11696,9
62477,1,18277,9
62478,1,15630,9
62479,1,21210,9
62480,1,22001,7
62481,1,27557,7
62482,1,22505,7
62483,1,24396,1
62484,1,11681,6
62485,1,18053,1
62486,1,22530,6
62487,1,15472,6
62488,1,23740,4
62489,1,16059,6
62490,1,21041,4
62491,1,21707,6
62492,1,19195,4
62493,1,19985,6
62494,1,24440,6
62495,1,15813,6
62496,1,27477,10
62497,1,21506,7
62498,1,18161,7
62499,1,16264,7
62500,1,12485,8
62501,1,20271,7
62502,1,21643,8
62503,1,24528,7
62504,1,29648,7
62505,1,16282,8
62506,1,16714,7
62507,1,12503,6
62508,1,20625,4
62509,1,16571,1
62510,1,25675,1
62511,1,16970,4
62512,1,22216,10
62513,1,29772,8
62514,1,28384,7
62515,1,27897,10
62516,1,12862,9
62517,1,21959,9
62518,1,15221,9
62519,1,15670,9
62520,1,22015,9
62521,1,19226,1
62522,1,25978,1
62523,1,15172,4
62524,1,25294,4
62525,1,17966,6
62526,1,29350,4
62527,1,22440,4
62528,1,11602,10
62529,1,19298,8
62530,1,21553,9
62531,1,16242,4
62532,1,28013,9
62533,1,15970,9
62534,1,20901,9
62535,1,20216,9
62536,1,21184,10
62537,1,16396,7
62538,1,20420,10
62539,1,13965,8
62540,1,22040,8
62541,1,20861,10
62542,1,27048,6
62543,1,21639,6
62544,1,25057,6
62545,1,18583,6
62546,1,24521,6
62547,1,25285,6
62548,1,13378,4
62549,1,18021,6
62550,1,14153,6
62551,1,27506,6
62552,1,25501,6
62553,1,20159,1
62554,1,12283,6
62555,1,15267,1
62556,1,29695,10
62557,1,29648,7
62558,1,12530,7
62559,1,21835,10
62560,1,27048,6
62561,1,16688,10
62562,1,28498,8
62563,1,28708,8
62564,1,28306,8
62565,1,28244,9
62566,1,19228,9
62567,1,19034,9
62568,1,15584,6
62569,1,16262,1
62570,1,19099,4
62571,1,21293,1
62572,1,18046,4
62573,1,26436,4
62574,1,18279,4
62575,1,27289,1
62576,1,19370,4
62577,1,22181,10
62578,1,19452,10
62579,1,16459,10
62580,1,28324,9
62581,1,18278,9
62582,1,29422,9
62583,1,22469,9
62584,1,29415,9
62585,1,22002,9
62586,1,28211,7
62587,1,27942,7
62588,1,22811,8
62589,1,27787,8
62590,1,16101,1
62591,1,12590,4
62592,1,19415,4
62593,1,14444,6
62594,1,17626,4
62595,1,16388,1
62596,1,15477,1
62597,1,13550,6
62598,1,21636,1
62599,1,25520,4
62600,1,23671,4
62601,1,15024,4
62602,1,24408,6
62603,1,25286,4
62604,1,14226,6
62605,1,24765,8
62606,1,16109,10
62607,1,18872,7
62608,1,13745,7
62609,1,21246,6
62610,1,20501,6
62611,1,11896,10
62612,1,13839,6
62613,1,11749,4
62614,1,19838,4
62615,1,18622,4
62616,1,21911,4
62617,1,19153,4
62618,1,16629,4
62619,1,17384,6
62620,1,27796,1
62621,1,27421,9
62622,1,20080,9
62623,1,22011,4
62624,1,22146,10
62625,1,27067,7
62626,1,16066,9
62627,1,15045,9
62628,1,18555,4
62629,1,23815,9
62630,1,26796,9
62631,1,23600,9
62632,1,25835,9
62633,1,11475,9
62634,1,28596,9
62635,1,27004,9
62636,1,24930,9
62637,1,20428,9
62638,1,21185,10
62639,1,22212,7
62640,1,18549,8
62641,1,17841,8
62642,1,22394,10
62643,1,18598,4
62644,1,11954,1
62645,1,29385,4
62646,1,27327,1
62647,1,17793,1
62648,1,14611,4
62649,1,24575,6
62650,1,23354,1
62651,1,28209,1
62652,1,22744,6
62653,1,12805,8
62654,1,24890,8
62655,1,17732,10
62656,1,23493,10
62657,1,13568,8
62658,1,19577,8
62659,1,14167,6
62660,1,13244,6
62661,1,12016,6
62662,1,24770,6
62663,1,26084,1
62664,1,17187,4
62665,1,29441,6
62666,1,28146,1
62667,1,22094,1
62668,1,14467,10
62669,1,18075,8
62670,1,19413,9
62671,1,13914,9
62672,1,20652,9
62673,1,18298,9
62674,1,14556,9
62675,1,22385,9
62676,1,14882,9
62677,1,21750,9
62678,1,16220,9
62679,1,29167,4
62680,1,28202,4
62681,1,14209,4
62682,1,12800,4
62683,1,19338,6
62684,1,26613,1
62685,1,20011,6
62686,1,22104,4
62687,1,21451,4
62688,1,19824,10
62689,1,18455,10
62690,1,29199,7
62691,1,16696,9
62692,1,25867,9
62693,1,28073,9
62694,1,29791,9
62695,1,24269,1
62696,1,25425,9
62697,1,17441,9
62698,1,17634,9
62699,1,25889,9
62700,1,27607,9
62701,1,13190,10
62702,1,15545,7
62703,1,16510,8
62704,1,29757,4
62705,1,22108,1
62706,1,24856,1
62707,1,19425,1
62708,1,15580,1
62709,1,20052,1
62710,1,21707,6
62711,1,18247,1
62712,1,22776,1
62713,1,22326,4
62714,1,18058,1
62715,1,23465,6
62716,1,14431,4
62717,1,19125,6
62718,1,29012,4
62719,1,12926,1
62720,1,29320,4
62721,1,16440,4
62722,1,18681,10
62723,1,23278,10
62724,1,17386,7
62725,1,20841,7
62726,1,25979,10
62727,1,17286,10
62728,1,24091,10
62729,1,17367,8
62730,1,17553,10
62731,1,25561,4
62732,1,29836,6
62733,1,17919,7
62734,1,21628,10
62735,1,25633,1
62736,1,13147,4
62737,1,20041,10
62738,1,17677,9
62739,1,26358,9
62740,1,17162,6
62741,1,21368,4
62742,1,15071,4
62743,1,15688,1
62744,1,13638,4
62745,1,28268,6
62746,1,15405,6
62747,1,17594,7
62748,1,24467,10
62749,1,19249,9
62750,1,22275,9
62751,1,21734,4
62752,1,17341,9
62753,1,26481,9
62754,1,20331,9
62755,1,14203,9
62756,1,20216,9
62757,1,23942,9
62758,1,19544,9
62759,1,13810,9
62760,1,22550,9
62761,1,22035,10
62762,1,12295,7
62763,1,25856,7
62764,1,13272,8
62765,1,21673,10
62766,1,16497,7
62767,1,28674,10
62768,1,28274,8
62769,1,24381,10
62770,1,28103,4
62771,1,12385,1
62772,1,13291,4
62773,1,16483,4
62774,1,20729,4
62775,1,21596,6
62776,1,18452,4
62777,1,27250,1
62778,1,12222,6
62779,1,29574,4
62780,1,11951,4
62781,1,20879,6
62782,1,14939,6
62783,1,12183,6
62784,1,20960,6
62785,1,18040,6
62786,1,24970,1
62787,1,14256,7
62788,1,17674,7
62789,1,27768,7
62790,1,25114,7
62791,1,21893,10
62792,1,24704,10
62793,1,13394,8
62794,1,29736,7
62795,1,29446,4
62796,1,12709,1
62797,1,18836,6
62798,1,20474,6
62799,1,27892,6
62800,1,17198,6
62801,1,28137,6
62802,1,17376,1
62803,1,16371,6
62804,1,17884,4
62805,1,15353,1
62806,1,28811,9
62807,1,21751,9
62808,1,24421,9
62809,1,29218,9
62810,1,25185,4
62811,1,20856,4
62812,1,14542,10
62813,1,21353,7
62814,1,20637,8
62815,1,11589,9
62816,1,22534,9
62817,1,12677,9
62818,1,11413,9
62819,1,25355,9
62820,1,24322,9
62821,1,19520,9
62822,1,23375,9
62823,1,24813,9
62824,1,26068,9
62825,1,25367,8
62826,1,23680,8
62827,1,26677,10
62828,1,25220,7
62829,1,18281,6
62830,1,25929,4
62831,1,19459,6
62832,1,16537,4
62833,1,13138,1
62834,1,24521,6
62835,1,13715,1
62836,1,15578,4
62837,1,26473,1
62838,1,13111,1
62839,1,13553,1
62840,1,12438,8
62841,1,22892,8
62842,1,11500,7
62843,1,19763,8
62844,1,21597,10
62845,1,12216,8
62846,1,11697,10
62847,1,12593,6
62848,1,17109,4
62849,1,20044,4
62850,1,14539,4
62851,1,19407,1
62852,1,28132,1
62853,1,18824,6
62854,1,23144,1
62855,1,26513,4
62856,1,12384,1
62857,1,12437,1
62858,1,16491,1
62859,1,18144,9
62860,1,13754,9
62861,1,28058,9
62862,1,28930,9
62863,1,13720,9
62864,1,22452,9
62865,1,27733,9
62866,1,19613,1
62867,1,13560,6
62868,1,24816,6
62869,1,14480,8
62870,1,29777,10
62871,1,25413,7
62872,1,23837,10
62873,1,24778,9
62874,1,20804,9
62875,1,12222,6
62876,1,22168,6
62877,1,18463,4
62878,1,20569,9
62879,1,16882,9
62880,1,11867,9
62881,1,29798,9
62882,1,24349,9
62883,1,23894,9
62884,1,16485,9
62885,1,26538,8
62886,1,13202,7
62887,1,16166,8
62888,1,20768,1
62889,1,11681,6
62890,1,27891,1
62891,1,15155,4
62892,1,13989,4
62893,1,23864,1
62894,1,23069,4
62895,1,23641,1
62896,1,22168,6
62897,1,18743,4
62898,1,24839,1
62899,1,24365,4
62900,1,19107,1
62901,1,17195,6
62902,1,14267,4
62903,1,15989,4
62904,1,26321,1
62905,1,15084,4
62906,1,15486,8
62907,1,22940,7
62908,1,27503,10
62909,1,21702,8
62910,1,19190,10
62911,1,12289,10
62912,1,12823,10
62913,1,28258,8
62914,1,27477,10
62915,1,13025,4
62916,1,24917,4
62917,1,27115,1
62918,1,25252,1
62919,1,18073,4
62920,1,24755,10
62921,1,16247,10
62922,1,19359,6
62923,1,13840,4
62924,1,11778,4
62925,1,20730,4
62926,1,20502,10
62927,1,22317,10
62928,1,13278,8
62929,1,22456,9
62930,1,11844,9
62931,1,13903,9
62932,1,13347,9
62933,1,16577,9
62934,1,24431,9
62935,1,14145,9
62936,1,14932,4
62937,1,12637,4
62938,1,19049,1
62939,1,24775,4
62940,1,16246,4
62941,1,13311,6
62942,1,12922,1
62943,1,12149,10
62944,1,24395,8
62945,1,14902,8
62946,1,16502,1
62947,1,19067,9
62948,1,29417,9
62949,1,26452,9
62950,1,22363,9
62951,1,14615,10
62952,1,28192,10
62953,1,16643,10
62954,1,14084,8
62955,1,24483,7
62956,1,13246,7
62957,1,25057,6
62958,1,25073,6
62959,1,28629,1
62960,1,12806,4
62961,1,14444,6
62962,1,24684,4
62963,1,11899,4
62964,1,26772,4
62965,1,18926,1
62966,1,25664,6
62967,1,22667,6
62968,1,15231,6
62969,1,13506,1
62970,1,21883,6
62971,1,27546,6
62972,1,19438,10
62973,1,24744,8
62974,1,26463,7
62975,1,15388,8
62976,1,24838,8
62977,1,24416,7
62978,1,13941,10
62979,1,13123,6
62980,1,21151,8
62981,1,26584,6
62982,1,17669,4
62983,1,18400,1
62984,1,28663,4
62985,1,22734,6
62986,1,21478,1
62987,1,12414,8
62988,1,18120,7
62989,1,19727,9
62990,1,13982,9
62991,1,16596,9
62992,1,28883,9
62993,1,28204,4
62994,1,26576,4
62995,1,16067,4
62996,1,18454,4
62997,1,20725,6
62998,1,16335,7
62999,1,11938,9
63000,1,12042,9
63001,1,27175,9
63002,1,11818,9
63003,1,25057,6
63004,1,24271,9
63005,1,24551,9
63006,1,27649,9
63007,1,19320,9
63008,1,27657,9
63009,1,25822,9
63010,1,21020,9
63011,1,27063,9
63012,1,25563,9
63013,1,22841,9
63014,1,18291,8
63015,1,18205,7
63016,1,16650,7
63017,1,26911,8
63018,1,21057,1
63019,1,18778,6
63020,1,14998,6
63021,1,20655,4
63022,1,18156,4
63023,1,12771,1
63024,1,28806,1
63025,1,29052,4
63026,1,22683,4
63027,1,12040,1
63028,1,26015,1
63029,1,13915,6
63030,1,20288,10
63031,1,11745,7
63032,1,26081,7
63033,1,23032,7
63034,1,14041,8
63035,1,23730,8
63036,1,21284,4
63037,1,26414,10
63038,1,19529,1
63039,1,14575,10
63040,1,11488,10
63041,1,23130,10
63042,1,22496,1
63043,1,26825,1
63044,1,20417,4
63045,1,16747,6
63046,1,27014,1
63047,1,15215,8
63048,1,12781,8
63049,1,21275,1
63050,1,12014,4
63051,1,14837,4
63052,1,22791,4
63053,1,28524,1
63054,1,12179,1
63055,1,12286,4
63056,1,11789,1
63057,1,20945,8
63058,1,17200,9
63059,1,29567,9
63060,1,24837,9
63061,1,24524,9
63062,1,28943,9
63063,1,21338,9
63064,1,21738,9
63065,1,24843,9
63066,1,24275,9
63067,1,29134,9
63068,1,20874,9
63069,1,12177,8
63070,1,23703,8
63071,1,22407,1
63072,1,21639,6
63073,1,28075,6
63074,1,12027,4
63075,1,23388,4
63076,1,28522,4
63077,1,23382,6
63078,1,14697,1
63079,1,24587,4
63080,1,24547,1
63081,1,18839,6
63082,1,25736,1
63083,1,28075,6
63084,1,19212,6
63085,1,13166,6
63086,1,17206,1
63087,1,12174,1
63088,1,22801,4
63089,1,21623,7
63090,1,28693,7
63091,1,24866,10
63092,1,27924,10
63093,1,18933,7
63094,1,29043,6
63095,1,27209,4
63096,1,13340,4
63097,1,16032,4
63098,1,24258,4
63099,1,27146,8
63100,1,20244,8
63101,1,26838,7
63102,1,16331,7
63103,1,17980,9
63104,1,11423,9
63105,1,18480,9
63106,1,15642,9
63107,1,15346,9
63108,1,12980,9
63109,1,12449,9
63110,1,23631,9
63111,1,25415,4
63112,1,12687,4
63113,1,19057,8
63114,1,23381,7
63115,1,14149,9
63116,1,15311,9
63117,1,26285,9
63118,1,14563,9
63119,5,510,6
63120,5,455,6
63121,5,503,6
63122,5,499,6
63123,5,756,3
63124,5,930,5
63125,5,796,2
63126,5,641,10
63127,5,480,6
63128,5,454,6
63129,5,714,7
63130,5,969,5
63131,5,1104,1
63132,5,524,6
63133,5,899,1
63134,5,468,6
63135,5,816,2
63136,5,538,6
63137,5,828,2
63138,5,461,6
63139,5,448,6
63140,5,489,6
63141,5,447,6
63142,5,856,1
63143,5,1008,1
63144,5,957,5
63145,5,416,9
63146,5,1032,4
63147,5,758,2
63148,5,872,1
63149,5,859,1
63150,5,1093,4
63151,5,931,5
63152,5,599,3
63153,5,690,7
63154,5,523,6
63155,5,1031,4
63156,5,854,1
63157,5,1099,1
63158,5,864,1
63159,5,866,1
63160,5,1076,3
63161,5,688,7
63162,5,562,3
63163,5,763,2
63164,5,413,9
63165,5,806,3
63166,5,718,8
63167,5,829,2
63168,5,752,8
63169,5,490,6
63170,5,655,10
63171,5,727,8
63172,5,739,8
63173,5,658,10
63174,5,497,6
63175,5,814,2
63176,5,516,6
63177,5,488,6
63178,5,519,6
63179,5,704,7
63180,5,1015,4
63181,5,987,5
63182,5,812,2
63183,5,585,3
63184,5,793,2
63185,5,916,5
63186,5,644,10
63187,5,611,4
63188,5,713,7
63189,5,919,5
63190,5,803,5
63191,5,795,3
63192,5,1000,4
63193,5,794,3
63194,5,601,3
63195,5,691,7
63196,5,839,1
63197,5,32,6
63198,5,297,1
63199,5,765,2
63200,5,779,2
63201,5,596,4
63202,5,996,1
63203,5,427,9
63204,5,708,7
63205,5,594,3
63206,5,745,8
63207,5,554,6
63208,5,683,7
63209,5,709,7
63210,5,696,7
63211,5,718,8
63212,5,1053,4
63213,5,1005,4
63214,5,754,8
63215,5,1046,3
63216,5,684,7
63217,5,680,7
63218,5,665,10
63219,5,766,2
63220,5,908,5
63221,5,819,2
63222,5,409,9
63223,5,710,7
63224,5,880,1
